analysis.submitter_id	analysis.analysis_id	analysis.input_files.file_name	analysis.input_files.file_size	associated_entities.entity_id	associated_entities.case_id	associated_entities.entity_submitter_id	tss	participant	sample	portion	plate	center
771bbbfd-e1fd-4dfd-b822-3e091ef656d2	ac7a1f50-8f0b-478d-bd65-12f9b786412f	1d8d94b7-8f59-49ad-8a2c-23daecb57bc8_gdc_realn_rehead.bam	7067499285	d848fe92-a3fc-43a1-98e7-43e31155f27e	64b0461f-038d-4712-948e-818dc2f10eef	TCGA-D5-6929-01A-31R-1928-07	D5	6929	01A	31R	1928	07
d65a7cb6-4b1f-4976-990e-c4f47ae11986	22a2f3ea-92e4-4701-85aa-148d3864babe	c4ab7acf-ad5c-4071-a0bc-e66ebcee126c_gdc_realn_rehead.bam	1778178077	3b4b2673-e81e-4cad-b4fa-5c1b53e928c4	5a195baa-2d05-4273-a7c4-64cc816b0406	TCGA-AA-3982-01A-02R-1022-07	AA	3982	01A	02R	1022	07
4e7c6811-88e4-4bb7-a88f-7491dfa6d072	2872d807-9160-4604-b46a-d4999cc97edf	79da1cd2-e9c9-49f0-9d8a-1b630d7f0700_gdc_realn_rehead.bam	1954564186	f6601de6-113d-491f-9f00-f88a2042983a	ba49b428-246d-46d2-b549-39a5fc8f7003	TCGA-AA-3554-01A-01R-0826-07	AA	3554	01A	01R	0826	07
5faf3586-b033-45fd-8dd9-fef111b0f752	f532fc0c-6a0d-41dc-b186-b76ed1cbd2de	640de8eb-ede4-4306-b478-cd99461dcd8b_gdc_realn_rehead.bam	7443772391	bcf523e4-6976-4f82-8d83-e0d926d0b100	e703af88-c05f-4d7b-b225-d640e4d1a2a5	TCGA-AZ-4616-01A-21R-1839-07	AZ	4616	01A	21R	1839	07
a8e396d2-9528-4d8d-8e22-f56be5397cc1	5e3cac27-f9d5-4942-be89-ff613965960f	ceb662b3-7da9-4858-baa3-552f43ce8ba1_gdc_realn_rehead.bam	1425650434	ab75168e-e0a3-46b9-a96f-49f383271b41	7b47489f-c3cc-4388-b5d7-c7c02790a5f6	TCGA-AA-3956-01A-02R-1022-07	AA	3956	01A	02R	1022	07
f749b616-111f-42d6-b71c-8a3a604f2f3d	3afa385f-0dd5-426c-94e9-fb010f60aa6c	678b82f0-66bc-44b0-8cec-de47cd747df8_gdc_realn_rehead.bam	7249569145	3b71298e-c66e-475d-8288-b9f17bda152d	5d66191d-da49-4d7e-89a4-a382db338340	TCGA-D5-6931-01A-11R-1928-07	D5	6931	01A	11R	1928	07
c4e074f2-e21d-4a1a-acf3-b7916f11fb43	f535a988-0d40-4eea-8538-2e323b7f4d07	514bfd13-f26d-42b6-8a46-f0e37c5968cc_gdc_realn_rehead.bam	1929562125	c2efab4d-b20e-4a90-aeb1-3dfe9a4662ea	e2edbf3f-25d8-49aa-b656-2a59c3b99aeb	TCGA-AA-A01D-01A-01R-A00A-07	AA	A01D	01A	01R	A00A	07
54bd3165-df22-4d55-9de7-b628133f4fb2	18777e26-bcca-4cb6-be4e-dab2ec3d2476	c42d2224-bc6c-4649-a6a9-4b76ba1bfb8d_gdc_realn_rehead.bam	2606698557	efa86085-aef8-4a13-8f60-678c69947c0a	04d7a52f-a89b-4114-a608-a6254b4d604f	TCGA-AA-3986-01A-02R-1022-07	AA	3986	01A	02R	1022	07
31ce5f7c-5f1d-4e54-9343-5e9b57f5ed10	990549fa-bbf6-483e-92e5-7c7cdfe5f96c	1bd15b63-d2a4-451f-8f67-437167756369_gdc_realn_rehead.bam	9003093255	9c737eba-552c-4952-aa86-6c54edad4fb1	022f39e9-57ee-4b2b-8b3a-8929e3d69a37	TCGA-DM-A28F-01A-11R-A32Y-07	DM	A28F	01A	11R	A32Y	07
25b8756b-61b5-40f8-bbdf-7b2de810c92f	b3967d10-61fd-4574-91e5-138ba0c322ae	e5520c53-1e44-4374-9ff5-68c93c9ed7b4_gdc_realn_rehead.bam	9985684608	cbd09825-5118-4f55-b032-efced3e3699a	75ea63a9-357b-4566-bd78-eaa67809decd	TCGA-DM-A0X9-01A-11R-A155-07	DM	A0X9	01A	11R	A155	07
f3e7201c-725e-4dd1-8938-24f7637785db	5d2ac93c-3f47-4e9e-8ceb-808c364a3c88	b033283d-1c5b-4ef6-8b4b-b367efec2680_gdc_realn_rehead.bam	474591659	d337a363-b61e-4ae2-b8e6-27a4c67c18a5	0f940ec0-eb0b-422a-a764-a26c8e5c216d	TCGA-AA-3837-01A-01R-0905-07	AA	3837	01A	01R	0905	07
f7add57c-753b-49c0-8d79-29fa86ddd615	710baa54-036a-469a-a5e9-8d36a4924960	2c318013-ec52-45c6-a6f1-ea2dd13e7d96_gdc_realn_rehead.bam	2289387807	c18465ae-447d-46c8-8b54-0156ab502265	15b987ba-77ab-477b-a54a-65ec5c7c399e	TCGA-AA-3495-01A-01R-1410-07	AA	3495	01A	01R	1410	07
c2357737-ad60-4603-9ce3-4b30cc45d30b	be8daa2f-bcd8-4ee6-81a9-73ce0c3a6050	369bd7c9-cee8-47f6-bdbc-2e0884f05f71_gdc_realn_rehead.bam	9237362426	c6652862-6909-4778-8b3b-9db4cee801b6	0c53b010-4243-4da3-a059-7f54c9a850ec	TCGA-F4-6703-01A-11R-1839-07	F4	6703	01A	11R	1839	07
058cd2dd-6bea-4188-8bb2-3314723c0762	5dcc50d4-05f6-45f5-b107-12dc13132656	cf6eb874-d8c2-48e9-9615-1294fe77e477_gdc_realn_rehead.bam	1934534603	a14d258a-87c9-4c09-81ae-0e3d7d5afca0	081a3dc7-45e1-457d-add0-c4686140a8d0	TCGA-AA-A00D-01A-01R-A002-07	AA	A00D	01A	01R	A002	07
f8b2b799-dd9d-467e-9525-a01f3f62847a	3fd93dc8-bf63-4f34-b820-15fb3e27a1de	5059213e-5f06-464a-bb6b-f89c68e926bb_gdc_realn_rehead.bam	8226985205	92962fd5-2a14-4e63-ae3f-97cdb83934ab	dca004bf-9c14-45a1-b186-ab3759f6c7fe	TCGA-AA-3685-01A-02R-A32Z-07	AA	3685	01A	02R	A32Z	07
0c3d283b-1ef5-459e-b312-c97ea0b6d793	1a533026-dcde-4dc7-901e-6e99a51497bd	b12e6a01-20a9-418e-94e5-c9ff15c24bbe_gdc_realn_rehead.bam	2920026699	6805b5da-d028-436d-85a7-1d151da16731	bf69a4ce-ec7e-4752-a86d-dcc80e3c9a57	TCGA-AZ-4615-01A-01R-1410-07	AZ	4615	01A	01R	1410	07
f38b2f21-c5a5-4699-9727-eae9c96aac55	14c6eb6f-ae21-4d22-a054-1c778ef23dff	95c843db-2b55-4af8-89d9-dec869f11452_gdc_realn_rehead.bam	6233373117	412feaad-4ed9-48cc-9fb2-1a8515766d67	6454ff0c-26f8-4cc2-b77c-7e5abdc20acd	TCGA-NH-A8F7-01A-11R-A41B-07	NH	A8F7	01A	11R	A41B	07
dd8003eb-e16a-424a-9092-520676779c53	1eb0a432-be86-4af1-99f5-324d35e9c228	ce8ecc27-c380-4a2e-b6dc-6b263763a88a_gdc_realn_rehead.bam	1522592596	0a5bfec3-a22f-4cc3-bc36-c1d3138c462f	d4e1472a-7b5f-46f4-acb7-b961f634e28e	TCGA-AA-A024-01A-02R-A00A-07	AA	A024	01A	02R	A00A	07
e52b5fe4-cdde-4176-a495-bff7c0f130bf	067ea848-fcaa-41c3-93b8-a21de203faee	13ae9a0f-c750-481a-bc5b-64c9079183e3_gdc_realn_rehead.bam	8635015506	47964b92-bd93-45b1-97c9-194da4c9dccb	490eabca-4575-4bd6-9604-6b6e23d069ce	TCGA-NH-A50T-01A-11R-A28H-07	NH	A50T	01A	11R	A28H	07
6f4f4e5d-d81e-402e-859f-3ee580a8bbde	863d1845-27db-4be1-b496-1dfe3273b426	da201cd5-b5cd-448d-bcaf-6ce39c70c342_gdc_realn_rehead.bam	4980461662	6d731b41-f8d6-489f-a81c-a458b31e9043	96e013d9-8e89-46a7-8d07-bae95af36708	TCGA-CM-5860-01A-01R-1653-07	CM	5860	01A	01R	1653	07
339bf596-e9a9-4d65-b61f-294f410dd1c8	a604fd5a-9e6c-4fde-8596-e42e31755f44	dd922959-7918-4e98-abb3-412e4c696ce2_gdc_realn_rehead.bam	2680514426	699710f3-f0ca-4875-ba01-b1196e9afeeb	17633a60-e12b-4a7c-bd8a-c16341ddc606	TCGA-CA-5256-01A-01R-1410-07	CA	5256	01A	01R	1410	07
1880aacf-cd87-4a9c-8d53-16507475f3a8	92a9123c-3dea-4c1c-b4cc-8b480bc1dbba	4fc597dc-8553-4bc2-b066-3f567f1978a1_gdc_realn_rehead.bam	7724720318	a78a205c-0c7f-4e26-bff9-0de2501031db	fb9e7684-a7f7-4f17-bc5d-1f359e1b0d42	TCGA-CM-6680-01A-11R-1839-07	CM	6680	01A	11R	1839	07
2f906887-7836-4f24-8f97-91b10811a7c3	725f9828-b692-4a49-b6d6-bb0d885a4fcf	0e5ecc29-26d1-481f-a156-e2cc2bf13e4a_gdc_realn_rehead.bam	8575935895	62c2e824-9162-4e82-960c-15b6e61a92ea	794131b8-f4be-4f15-b3b9-6f0b10a5a38b	TCGA-CA-6715-01A-21R-1839-07	CA	6715	01A	21R	1839	07
911f6378-8a25-4570-9d3b-80f5b5bfc085	e6be9a5f-e9e4-473a-bb5a-d9bf152d4c6c	e43b8bda-e477-4618-9172-4516433db76f_gdc_realn_rehead.bam	9904334091	a8a42f43-f83c-45a6-afb7-59e95aa24e8f	b3fea9bb-53f9-4ddb-922d-b570562d7a7d	TCGA-G4-6322-01A-11R-1723-07	G4	6322	01A	11R	1723	07
464cbc87-fa59-4fc9-8617-b697f3f29b02	063ad31a-4b86-4828-956b-d42f80307b1b	d9c13cd3-73c0-4c6d-bb27-23a7e44ccbc5_gdc_realn_rehead.bam	7455439480	ada6b8cf-fdd9-4de9-8a4b-5e8fbaaf995d	93edb105-5dc9-4a4a-9fca-c91f0161fcc7	TCGA-AA-3511-01A-21R-1839-07	AA	3511	01A	21R	1839	07
ee926a57-93f9-4eb8-86da-224f5daac92a	0939185f-7338-4017-8507-fe29da38919a	dd6cc03a-72d8-4ae9-a69e-9d880c390344_gdc_realn_rehead.bam	6228871916	0e3fb123-3857-43d4-8ba7-46412571ccdf	b08b5f49-9434-4653-9772-097ec29b2ca3	TCGA-D5-6540-01A-11R-1723-07	D5	6540	01A	11R	1723	07
77dbc29d-e3dd-45cc-b1d8-3bdd1711c704	01bdd7e1-f4a7-43ab-ad74-2264b56e1b29	ffbb127b-a94d-4344-86d9-4c179e405968_gdc_realn_rehead.bam	8777160561	c71d1986-7539-4044-a257-4018fb985107	dc22eba5-6fb7-4875-b30a-99fa00758301	TCGA-D5-6920-01A-11R-1928-07	D5	6920	01A	11R	1928	07
08dd2c8c-537f-4d02-a4b8-9c123156f0d4	09527e1d-8267-44ba-b63e-359af9ef3a12	b805155f-28ab-4d66-b83d-01ed7f79a347_gdc_realn_rehead.bam	7258865307	fd15315c-9915-4d4f-9bbc-90e7b9cd20ad	7570761b-c333-40df-ac8c-9b7f94c58ef9	TCGA-G4-6586-01A-11R-1774-07	G4	6586	01A	11R	1774	07
d67325ce-cd01-45b8-b816-74fc73acd54a	9c765d4d-d862-486b-95b2-a8abba83566c	aa952291-d808-4cba-8397-35f9244078bf_gdc_realn_rehead.bam	1009315607	9524eea3-e02b-4c4a-91f6-9313c00151e6	93ca8937-97c0-4f6e-bdec-66d32f2a7b3d	TCGA-AA-A029-01A-01R-A00A-07	AA	A029	01A	01R	A00A	07
e39de159-abd7-4185-8c20-ca6f27827f31	de0b4af8-5601-4797-bfff-a8082f92075f	9a3d72dd-43c9-4809-a3f2-c0b39c6041d6_gdc_realn_rehead.bam	1372305344	c652af72-7b8a-4ea9-ab5c-1cf0e8cc9a95	5498d5ef-ad24-4034-9750-7c996c5355e1	TCGA-AA-3875-01A-01R-0905-07	AA	3875	01A	01R	0905	07
e53e1a83-1979-4e12-bbb7-79b37d0cfe03	df1480d8-1a04-478f-90c9-d90876f249b2	3bd2faa5-b6cc-4d7d-a295-4ac137361a8c_gdc_realn_rehead.bam	6497262045	708058d8-a732-4852-b6fc-1b2fc36c58ff	a85e8208-a6f5-4e91-8f35-ef574f4273fc	TCGA-CM-6677-01A-11R-1839-07	CM	6677	01A	11R	1839	07
7f9cdd9b-cba2-4847-82e9-4e1df1cd9857	be6a5747-e5c2-4086-bb6a-d814cf5965a0	3ae525aa-e6f9-477e-855a-adec7131aac3_gdc_realn_rehead.bam	2339943577	fc7a6327-762f-4e60-aaac-892366afd3dc	2c9996bb-af6e-4424-881a-e81b9c9aeb78	TCGA-AA-3688-01A-01R-0905-07	AA	3688	01A	01R	0905	07
49072d20-b1fd-485c-b9c7-6169ce301481	5e030d39-1cce-4702-bb8c-e20824245cb7	dc1a5a73-8b0a-42d3-bbc8-30e02b776c30_gdc_realn_rehead.bam	1919450099	e4d3986d-f3bd-44c2-a850-b72571bf0215	f87c6dcc-1a9e-4df5-962c-1f946e2611f8	TCGA-AA-A01T-01A-21R-A16W-07	AA	A01T	01A	21R	A16W	07
1d975006-4e14-4f2c-be5f-e09f58790d62	434ac628-548c-4438-bd33-d7bb4052afe9	2f09429a-4b43-4109-9afe-51c952c58d45_gdc_realn_rehead.bam	5419237682	c809549e-bd06-4b47-a3ff-dd2dbb2dfd2c	e17959bd-045d-4540-b43a-c3863e8ff3c0	TCGA-G4-6295-01A-11R-1723-07	G4	6295	01A	11R	1723	07
c094c9e4-260c-4b2a-bbf2-2fdcad927677	ca5563a8-1a80-4412-bcdc-57bb400e9653	1770d9bf-df63-4244-8679-562b2e63d00f_gdc_realn_rehead.bam	6674350162	8220b852-fe5f-4dcb-bd92-bfee5147cacf	9382987c-b5b3-48fe-8194-4d83fe340cd0	TCGA-F4-6807-01A-11R-1839-07	F4	6807	01A	11R	1839	07
d5607680-758b-4ee5-ae0f-a61f7c3133c1	42b91612-a6a9-48db-90b6-9f06a2a698a3	f68f332d-7d4d-4ba4-9137-34e7427c640f_gdc_realn_rehead.bam	6204428604	be646d0d-d5a6-478b-a3eb-71142d84c884	a8b4284d-cbbb-43e3-897b-d04af4bfba74	TCGA-AZ-6598-01A-11R-1774-07	AZ	6598	01A	11R	1774	07
649b19e1-96e2-4b55-951d-3b6ee9f4b91f	1f8f6455-2ada-4a55-b536-9125f88f6cdc	c78c26a8-d1bc-45b8-8a52-409d4e0cf405_gdc_realn_rehead.bam	1926725431	9d737cc8-0854-4559-ab65-b43485ddc035	6f2b5a14-569c-4084-8c67-b1a44d787897	TCGA-AA-A01G-01A-01R-A002-07	AA	A01G	01A	01R	A002	07
81bd146a-4ba1-4c7f-8cda-f4b11b0f390c	a7d2da09-7ebe-4697-96b7-52ee6e585a85	e40f02ef-3de7-405d-892a-56a5eb0f845b_gdc_realn_rehead.bam	2327461540	fdcb90a9-34f7-4349-8d5b-93f4830b4f82	132229e5-947d-43e9-a54c-a97d4be7d604	TCGA-AA-A01F-01A-01R-A002-07	AA	A01F	01A	01R	A002	07
4f89b1c6-b0a3-4739-a77c-2458e6d45351	3ac0682c-af17-469c-bcb0-5a0ef92a57c5	823bd826-336b-455b-beaa-cb5f6b0ede65_gdc_realn_rehead.bam	8154790824	68ecb607-d2d8-452d-a58d-23c0831be131	3470b1af-689f-467a-9f9e-de74088f9b94	TCGA-CM-6161-01A-11R-1653-07	CM	6161	01A	11R	1653	07
8f77f4f4-b184-40c7-8ab8-2f95b13620b5	cd5997f9-fe36-4e53-ad75-ee0a2f6bde6b	d6ab00a5-f1a2-4ac6-b1c3-af2dec6c70a0_gdc_realn_rehead.bam	7596775874	61f2a72b-a643-4c06-bdeb-ce77d4ce9bc1	613aa3e8-a70b-45a9-9c08-0c2346c8bf00	TCGA-AD-A5EJ-01A-11R-A28H-07	AD	A5EJ	01A	11R	A28H	07
a902f09a-115f-4374-ad8a-4aace335fbbb	9f2faa91-ab8c-4739-9201-715438a49c21	9c0aec1c-5689-4411-8a70-f98e2791ee97_gdc_realn_rehead.bam	2292773631	83b694da-5041-4509-9066-60cfce885c7d	e6ec5a68-7555-4f26-bd7e-9cdb4c5f7004	TCGA-AA-3549-01A-02R-0821-07	AA	3549	01A	02R	0821	07
c264fe3b-482b-44ec-83a4-73df565663ff	61ed9e38-84a6-4667-98db-4ea07eaad3f4	b2dc6d70-d497-4f82-ac83-71f729cfec0f_gdc_realn_rehead.bam	8679693988	aa380709-4475-4eca-904f-9cff28d4610b	6a4031c6-ee88-48be-81a5-a522720edd02	TCGA-CM-6164-01A-11R-1653-07	CM	6164	01A	11R	1653	07
646d58e7-b7e2-4b2b-bb37-3ca20b601213	4bfa78be-5f26-4e39-8e24-34707fd1b5ea	d3273827-b0be-4c44-8d75-9bbf4451005e_gdc_realn_rehead.bam	7088981968	95f8c3eb-2072-4fa1-bcdf-3403580f1a0c	ebc5a6f8-34fd-48c1-a2b9-7f60f45fbf27	TCGA-D5-6537-01A-11R-1723-07	D5	6537	01A	11R	1723	07
9c22b778-e2dc-4fa7-a135-2b78926bb82b	667633d7-a652-4fad-8cd6-10e73dbe5d95	b5a86d96-5315-4d48-a736-5d27323c01ad_gdc_realn_rehead.bam	5717090687	bec98631-8daf-4f90-a095-485b8078e4d6	fa83dfb5-7386-4a35-9861-aa866478d5f1	TCGA-D5-6533-01A-11R-1723-07	D5	6533	01A	11R	1723	07
d334512c-d092-459a-aab7-a3a0e281d9d4	37eecf32-16e1-45fd-bf65-766d2071ae2e	53ebec34-f67e-4fe9-9428-579431105d3e_gdc_realn_rehead.bam	2467013928	82bb01e9-a659-417b-b9e8-831a76277a21	fafd4576-0709-49e1-926f-ad1ee09907ec	TCGA-A6-2683-01A-01R-0821-07	A6	2683	01A	01R	0821	07
f0b34dc3-72b8-48d0-a755-354c74405264	49053171-c21e-477f-ae8e-be09a11e16f2	74e2063f-55d3-4131-9d75-a7e5bb5de6b1_gdc_realn_rehead.bam	1833210580	caf2f9a3-64ca-44a0-bb55-23f5f50ed6a9	56eb96a4-d2c2-42fb-b26c-1a80012bcb8e	TCGA-CM-4747-01A-01R-1410-07	CM	4747	01A	01R	1410	07
fc5dea3c-dfa2-4d52-ac5a-49335d6d5eaf	b9dc3645-b25f-4dee-87bc-64ee08f82812	b78d33fe-2797-4acc-8bbc-9c90ae21efd2_gdc_realn_rehead.bam	2407387114	1fd3cdf4-a6be-4d65-830c-828c3d1a1074	cbdabbcd-d8f1-4d7c-9e18-ebd83d888c51	TCGA-AA-3949-01A-01R-1022-07	AA	3949	01A	01R	1022	07
11586a7f-5148-4b6b-b431-686b907f8df9	d319f7ed-aa6d-49a9-a595-6a62ab5737c4	0a2c1cbe-5028-40cf-bf9b-3877a2a86a02_gdc_realn_rehead.bam	10183316415	8f9bdd3c-3c62-486c-a64c-f408d58d6e30	e588714a-7753-4c3c-abb6-eaf1aab53ab3	TCGA-AZ-4682-01B-01R-A32Z-07	AZ	4682	01B	01R	A32Z	07
51529d00-9bc5-45e7-9706-7519c64eef36	6d52be6a-a2fa-47f7-9a1c-902f2207910f	5bbada80-a363-4de3-bd7b-b562d8804dcd_gdc_realn_rehead.bam	7971336309	13397543-2451-40c1-a9ca-3cf2e6578a79	ea923671-3903-4a79-830d-e7e4b1eabab0	TCGA-AD-6899-01A-11R-1928-07	AD	6899	01A	11R	1928	07
65ec87f8-ca6b-4b47-9700-ef1b67589dec	a5336720-8ec6-4e12-b4b2-7cd5b3238799	73531238-e3a1-4717-bd34-4c768760c189_gdc_realn_rehead.bam	3607955576	ee1ed607-fb29-4475-9767-37a80ec7cdcd	8e87ddca-f43e-4c6f-9d5b-430b666a7f6c	TCGA-CM-6169-01A-11R-1653-07	CM	6169	01A	11R	1653	07
5ff1be40-73fe-4cd2-9b58-4be53fdf8292	ae3f04a2-c346-46e2-b650-58c628a0adc0	a7967ba3-cf67-4668-b3ac-10a7de89306d_gdc_realn_rehead.bam	2849016031	2b45b813-3661-47fc-ad9e-cc495ca51d49	628408ce-0691-4e0b-b4c7-aca9a0d73bb0	TCGA-AA-3673-01A-01R-0905-07	AA	3673	01A	01R	0905	07
0319a4cc-ee3f-4c6f-83e1-7cdd5f865dc0	7bb04eab-a7c3-4f58-97cf-76fecb0c27ae	529b637a-3e33-480a-aa0c-c02588870158_gdc_realn_rehead.bam	7340015669	b404de5b-49c7-4ace-b423-6a46e6378d3e	cc1d6ad3-b60d-482e-8fa4-0af26823007d	TCGA-CM-5863-01A-21R-1839-07	CM	5863	01A	21R	1839	07
1e36b1ce-5849-48d5-8b9a-8102d833efc5	420f2b71-8974-4a9d-9598-1b2ea93146e2	b8b34b4e-295a-438c-a62f-26924db1431b_gdc_realn_rehead.bam	2191453444	f2cc3ef8-61a0-48f3-bef4-04cd0820c331	384400c1-98d6-4cc3-8724-de6711f6208b	TCGA-AA-3980-01A-02R-1022-07	AA	3980	01A	02R	1022	07
0e7094cf-4c79-43f4-8b72-9de259e5e18f	a7d1903c-d9c8-4b9a-a08c-e7b94286e207	3087fe27-3c36-48a0-b65c-78d43f02dd16_gdc_realn_rehead.bam	1267000984	35a1e749-32c4-4d3b-8172-7c26cd7f591e	d761bc06-dee8-478a-be99-8af9c504e49c	TCGA-AA-3684-01A-02R-0905-07	AA	3684	01A	02R	0905	07
3a93e1ff-bcdc-4dea-9541-54b074e4f967	660141e7-1e77-45c5-832f-7bc3461e04f2	bdc5e928-ca2c-4cae-b3f3-80562db080bb_gdc_realn_rehead.bam	5892660162	8e95aefa-3df8-4c97-abda-bb4e8b3309e2	b718134c-5231-4f29-a423-7bad17c93fc5	TCGA-AZ-5407-01A-01R-1723-07	AZ	5407	01A	01R	1723	07
d23905fa-4722-4c97-8b75-ea8ae67faf40	fb57ecf5-d8a8-4651-836c-5241d869a512	7548c444-00a4-43ee-a18b-bddaf6e46b53_gdc_realn_rehead.bam	9111667935	c673cfcd-b99f-4c5d-a2db-5d0f360b8723	d5a296ae-c165-413c-adcc-33c9e99ff873	TCGA-D5-7000-01A-11R-A32Z-07	D5	7000	01A	11R	A32Z	07
2d5fbcf8-4347-4787-b04d-e84c88316776	200aedeb-6c57-439b-9666-3d595b28d9cb	9e79af22-063c-4f44-a353-3066a096e9c8_gdc_realn_rehead.bam	6299788578	7a9961f7-5d9e-47e6-9ccb-7642f01083d5	2900eadd-7e27-4371-94e5-7d58cdff0138	TCGA-F4-6461-01A-11R-1774-07	F4	6461	01A	11R	1774	07
020aa019-a3a4-4055-92ee-be824a597501	b9be8824-dc3b-456b-a500-85e01bbf32fd	f689d486-2605-4110-946e-4b8831aa2f3d_gdc_realn_rehead.bam	5272623476	84834bf6-2a9c-4c2d-adcc-0e9a772c4cfe	f4e047a5-bdb2-4bc2-aff0-e0f45bcc9062	TCGA-CM-6165-01A-11R-1653-07	CM	6165	01A	11R	1653	07
bb5ddfe6-cd9a-4702-873c-9607e6522161	b165bd86-61fa-4fd7-b531-62f4c3507ba1	36f3c945-3cfe-4e6f-b066-9f17407fbf25_gdc_realn_rehead.bam	8879864392	5a6fa767-e7be-418d-afec-ab806dd0796b	b95720b1-aa00-4c6a-b202-3350d035829f	TCGA-AA-3489-01A-21R-1839-07	AA	3489	01A	21R	1839	07
c55df672-3e6a-4625-bee3-4736808f96d7	5a5346cf-d6d4-4fc5-b375-d7aa2bafe4ca	0512ccd3-e4f2-4cdc-87c8-ea398b0e7b03_gdc_realn_rehead.bam	2691235779	e65f71d8-1a24-403a-ab17-8a97ceeb18b1	c4d74653-d26b-4e51-aee0-82ee3d42f883	TCGA-AA-3517-01A-01R-0821-07	AA	3517	01A	01R	0821	07
c8544a8a-4352-438d-94d4-3495af2e9a78	ec955ec8-9557-45aa-a7db-28bfbb00587b	f110083e-027c-4d34-8668-39ed7cf00f60_gdc_realn_rehead.bam	9267584285	a75e2b44-3976-411b-9696-25ed76c1faee	e75985cb-357e-4072-b047-eea37965d70c	TCGA-DM-A282-01A-12R-A16W-07	DM	A282	01A	12R	A16W	07
a9560d7c-294e-4dfd-aa10-4ab456d8b124	e14d435a-b683-446b-b3a2-8ed0eae1d6fe	3e446a4a-31a4-44fd-aff8-9c82d08f9d8c_gdc_realn_rehead.bam	5860024760	c479f86b-22b4-420d-9177-91551f60a907	f89bbd17-c732-4847-b71c-a8627a702747	TCGA-D5-6530-01A-11R-1723-07	D5	6530	01A	11R	1723	07
2f69766d-36f5-446d-ac2f-edf68ce4eaa9	482322cc-e005-4cc5-9c39-b5b3e6127d29	4540e858-8651-47e1-a4df-b8f6ac03ae4e_gdc_realn_rehead.bam	2180100466	3385c524-0048-4c86-9d65-98a95a941845	01f493d4-229d-47a6-baa8-32a342c65d01	TCGA-AA-A00O-01A-02R-A089-07	AA	A00O	01A	02R	A089	07
d265829a-9e49-4e21-ba72-67f5ba406204	0e74f19d-96c5-479c-83ee-7ccd24f382c9	2cf8e25a-a1be-47e3-8b6e-ee877b7452ca_gdc_realn_rehead.bam	770919726	04ed97f2-3ea3-4e0a-b1d5-3743f2673ec8	0f74d992-00da-4728-9564-086ca1b95921	TCGA-A6-2679-01A-02R-1410-07	A6	2679	01A	02R	1410	07
955e7043-03a9-4a8e-8e7d-cfc52546da82	554d1068-026b-488a-bbb7-8ec7531b734f	5fc360b0-4378-41f3-ab29-3419b88dc5ed_gdc_realn_rehead.bam	2060410450	2b5f1f9b-6aff-490c-8cd3-67b6388b4112	1add38c2-df6f-47c9-9373-0bec0e40baf8	TCGA-AA-3851-01A-01R-1022-07	AA	3851	01A	01R	1022	07
2abfe58f-f168-413f-a56f-4c3c2aedbe3d	001d0434-47d9-4360-b561-ef1bcf1390dc	5a80595a-5f08-4b25-95ba-81fa7c5ec0b5_gdc_realn_rehead.bam	2347656484	2e609497-e790-42cf-9cd1-7f2f03741adf	85e95dda-6198-464a-9187-fd0832bebb72	TCGA-AA-3492-01A-01R-1410-07	AA	3492	01A	01R	1410	07
2de834f0-d5dc-46d3-9411-3db9635e9b99	bc839535-a218-49ad-8fe9-2080d08b40b6	8dc3cf99-702b-4c4e-b7c7-b2df93a495ac_gdc_realn_rehead.bam	2862970327	686ccb58-8cd1-47fb-8dc1-7f67c9a5ddaf	2d3ce817-b269-4662-a92d-392bd3662399	TCGA-CM-5341-01A-01R-1410-07	CM	5341	01A	01R	1410	07
27af8811-03a1-43e5-8a42-8acf158e3e13	13106f07-9a9f-4962-81e2-6326880d4522	0cee75ae-e635-4b6e-89b2-2f547e0ad4cc_gdc_realn_rehead.bam	5369965821	2f31b846-4424-438e-b169-c1989b288920	a19cd9f8-482b-4b70-b7d7-06d6bb1b0260	TCGA-CM-5862-01A-01R-1653-07	CM	5862	01A	01R	1653	07
192fb5a0-8ee2-4c96-a3ed-e89904a3d086	cc116b8a-2ab6-4c69-966b-a7144f9a6e4a	390f1fbd-5968-4eb7-ae85-6814f77297f5_gdc_realn_rehead.bam	9700581699	3e24a094-75e7-4965-9299-2bfd09f9dac4	b3c267aa-345d-40d8-a8da-f9f08c64f9c7	TCGA-D5-6923-01A-11R-A32Z-07	D5	6923	01A	11R	A32Z	07
1c1a1ce6-b06e-421b-9f0b-a9215d553666	9a185a83-5ebc-4225-aaf7-c101bc14bf47	aa4797b8-11ca-49ba-82bb-317922290105_gdc_realn_rehead.bam	6220685281	76dbad94-73a2-4903-8a6f-3f3b40ce6f48	28d03569-8717-40da-8989-70baf2b18f9f	TCGA-A6-5667-01A-21R-1723-07	A6	5667	01A	21R	1723	07
00f768f9-9e6c-4e84-bdba-c19368f7e522	9c050610-bee0-4003-bac8-0c0bb8d38f25	aae7ca99-cd95-4dad-a5f0-4a8c72e56f58_gdc_realn_rehead.bam	10528240126	f7fb5192-be86-40e7-b7dc-19896b0058b6	39aec099-a33e-47a4-a602-cbf65ddd3830	TCGA-D5-6541-01A-11R-1723-07	D5	6541	01A	11R	1723	07
